conds)
Cbc0010I After 484857 nodes, 70865 on tree, 11 best solution, best possible 9 (400.50 seconds)
Cbc0010I After 485715 nodes, 70853 on tree, 11 best solution, best possible 9 (401.20 seconds)
Cbc0010I After 486557 nodes, 70823 on tree, 11 best solution, best possible 9 (401.90 seconds)
Cbc0010I After 487335 nodes, 70962 on tree, 11 best solution, best possible 9 (402.60 seconds)
Cbc0010I After 488134 nodes, 71023 on tree, 11 best solution, best possible 9 (403.30 seconds)
Cbc0010I After 488850 nodes, 71073 on tree, 11 best solution, best possible 9 (404.01 seconds)
Cbc0010I After 489569 nodes, 71144 on tree, 11 best solution, best possible 9 (404.71 seconds)
Cbc0010I After 490303 nodes, 71169 on tree, 11 best solution, best possible 9 (405.41 seconds)
Cbc0010I After 491471 nodes, 71223 on tree, 11 best solution, best possible 9 (406.11 seconds)
Cbc0010I After 492832 nodes, 71302 on tree, 11 best solution, best possible 9 (406.81 seconds)
Cbc0010I After 494298 nodes, 71302 on tree, 11 best solution, best possible 9 (407.51 seconds)
Cbc0010I After 495510 nodes, 71304 on tree, 11 best solution, best possible 9 (408.21 seconds)
Cbc0010I After 496474 nodes, 71301 on tree, 11 best solution, best possible 9 (408.91 seconds)
Cbc0010I After 497725 nodes, 71302 on tree, 11 best solution, best possible 9 (409.61 seconds)
Cbc0010I After 499001 nodes, 71303 on tree, 11 best solution, best possible 9 (410.32 seconds)
Cbc0010I After 500236 nodes, 71299 on tree, 11 best solution, best possible 9 (411.02 seconds)
Cbc0010I After 501206 nodes, 71185 on tree, 11 best solution, best possible 9 (411.72 seconds)
Cbc0010I After 502140 nodes, 71031 on tree, 11 best solution, best possible 9 (412.42 seconds)
Cbc0010I After 502877 nodes, 71140 on tree, 11 best solution, best possible 9 (413.12 seconds)
Cbc0010I After 504264 nodes, 70519 on tree, 11 best solution, best possible 9 (413.82 seconds)
Cbc0010I After 505564 nodes, 70236 on tree, 11 best solution, best possible 9 (414.52 seconds)
Cbc0010I After 506405 nodes, 70341 on tree, 11 best solution, best possible 9 (415.22 seconds)
Cbc0010I After 507418 nodes, 70493 on tree, 11 best solution, best possible 9 (415.92 seconds)
Cbc0010I After 508335 nodes, 70555 on tree, 11 best solution, best possible 9 (416.63 seconds)
Cbc0010I After 509097 nodes, 70613 on tree, 11 best solution, best possible 9 (417.33 seconds)
Cbc0010I After 509922 nodes, 70764 on tree, 11 best solution, best possible 9 (418.03 seconds)
Cbc0010I After 510543 nodes, 70828 on tree, 11 best solution, best possible 9 (418.73 seconds)
Cbc0010I After 511241 nodes, 70884 on tree, 11 best solution, best possible 9 (419.43 seconds)
Cbc0010I After 511970 nodes, 70983 on tree, 11 best solution, best possible 9 (420.13 seconds)
Cbc0010I After 513051 nodes, 70999 on tree, 11 best solution, best possible 9 (420.83 seconds)
Cbc0010I After 513805 nodes, 71141 on tree, 11 best solution, best possible 9 (421.53 seconds)
Cbc0010I After 515151 nodes, 70855 on tree, 11 best solution, best possible 9 (422.23 seconds)
Cbc0010I After 515950 nodes, 70986 on tree, 11 best solution, best possible 9 (422.93 seconds)
Cbc0010I After 516903 nodes, 70544 on tree, 11 best solution, best possible 9 (423.63 seconds)
Cbc0010I After 517582 nodes, 70587 on tree, 11 best solution, best possible 9 (424.33 seconds)
Cbc0010I After 518259 nodes, 70701 on tree, 11 best solution, best possible 9 (425.04 seconds)
Cbc0010I After 518890 nodes, 70807 on tree, 11 best solution, best possible 9 (425.74 seconds)
Cbc0010I After 519482 nodes, 70904 on tree, 11 best solution, best possible 9 (426.44 seconds)
Cbc0010I After 520237 nodes, 70898 on tree, 11 best solution, best possible 9 (427.14 seconds)
Cbc0010I After 521085 nodes, 70823 on tree, 11 best solution, best possible 9 (427.84 seconds)
Cbc0010I After 521686 nodes, 70911 on tree, 11 best solution, best possible 9 (428.54 seconds)
Cbc0010I After 522263 nodes, 71015 on tree, 11 best solution, best possible 9 (429.24 seconds)
Cbc0010I After 522976 nodes, 71144 on tree, 11 best solution, best possible 9 (429.94 seconds)
Cbc0010I After 524549 nodes, 70757 on tree, 11 best solution, best possible 9 (430.64 seconds)
Cbc0010I After 525441 nodes, 70836 on tree, 11 best solution, best possible 9 (431.35 seconds)
Cbc0010I After 526095 nodes, 70914 on tree, 11 best solution, best possible 9 (432.05 seconds)
Cbc0010I After 526788 nodes, 70967 on tree, 11 best solution, best possible 9 (432.75 seconds)
Cbc0010I After 527434 nodes, 71000 on tree, 11 best solution, best possible 9 (433.45 seconds)
Cbc0010I After 528087 nodes, 70971 on tree, 11 best solution, best possible 9 (434.15 seconds)
Cbc0010I After 529226 nodes, 70737 on tree, 11 best solution, best possible 9 (434.86 seconds)
Cbc0010I After 529936 nodes, 71005 on tree, 11 best solution, best possible 9 (435.56 seconds)
Cbc0010I After 530732 nodes, 71450 on tree, 11 best solution, best possible 9 (436.26 seconds)
Cbc0010I After 532748 nodes, 70616 on tree, 11 best solution, best possible 9 (436.96 seconds)
Cbc0010I After 533722 nodes, 70870 on tree, 11 best solution, best possible 9 (437.66 seconds)
Cbc0010I After 534404 nodes, 71227 on tree, 11 best solution, best possible 9 (438.36 seconds)
Cbc0010I After 535123 nodes, 71518 on tree, 11 best solution, best possible 9 (439.06 seconds)
Cbc0010I After 536548 nodes, 70678 on tree, 11 best solution, best possible 9 (439.76 seconds)
Cbc0010I After 537304 nodes, 70759 on tree, 11 best solution, best possible 9 (440.47 seconds)
Cbc0010I After 538379 nodes, 70737 on tree, 11 best solution, best possible 9 (441.17 seconds)
Cbc0010I After 538988 nodes, 70848 on tree, 11 best solution, best possible 9 (441.87 seconds)
Cbc0010I After 539737 nodes, 71026 on tree, 11 best solution, best possible 9 (442.57 seconds)
Cbc0010I After 540562 nodes, 71074 on tree, 11 best solution, best possible 9 (443.27 seconds)
Cbc0010I After 541412 nodes, 70964 on tree, 11 best solution, best possible 9 (443.97 seconds)
Cbc0010I After 542417 nodes, 70899 on tree, 11 best solution, best possible 9 (444.67 seconds)
Cbc0010I After 543121 nodes, 70969 on tree, 11 best solution, best possible 9 (445.38 seconds)
Cbc0010I After 543831 nodes, 71066 on tree, 11 best solution, best possible 9 (446.08 seconds)
Cbc0010I After 544701 nodes, 71056 on tree, 11 best solution, best possible 9 (446.78 seconds)
Cbc0010I After 545411 nodes, 71081 on tree, 11 best solution, best possible 9 (447.48 seconds)
Cbc0010I After 546071 nodes, 71138 on tree, 11 best solution, best possible 9 (448.18 seconds)
Cbc0010I After 547253 nodes, 70752 on tree, 11 best solution, best possible 9 (448.88 seconds)
Cbc0010I After 547900 nodes, 70838 on tree, 11 best solution, best possible 9 (449.58 seconds)
Cbc0010I After 548833 nodes, 70791 on tree, 11 best solution, best possible 9 (450.29 seconds)
Cbc0010I After 549602 nodes, 70776 on tree, 11 best solution, best possible 9 (450.99 seconds)
Cbc0010I After 550311 nodes, 70830 on tree, 11 best solution, best possible 9 (451.69 seconds)
Cbc0010I After 550968 nodes, 70908 on tree, 11 best solution, best possible 9 (452.39 seconds)
Cbc0010I After 551585 nodes, 70929 on tree, 11 best solution, best possible 9 (453.09 seconds)
Cbc0010I After 552369 nodes, 70827 on tree, 11 best solution, best possible 9 (453.79 seconds)
Cbc0010I After 553281 nodes, 70588 on tree, 11 best solution, best possible 9 (454.49 seconds)
Cbc0010I After 554072 nodes, 70998 on tree, 11 best solution, best possible 9 (455.19 seconds)
Cbc0010I After 554786 nodes, 71431 on tree, 11 best solution, best possible 9 (455.89 seconds)
Cbc0010I After 555860 nodes, 71369 on tree, 11 best solution, best possible 9 (456.60 seconds)
Cbc0010I After 556872 nodes, 71264 on tree, 11 best solution, best possible 9 (457.30 seconds)
Cbc0010I After 557878 nodes, 71264 on tree, 11 best solution, best possible 9 (458.00 seconds)
Cbc0010I After 558629 nodes, 71266 on tree, 11 best solution, best possible 9 (458.70 seconds)
Cbc0010I After 559454 nodes, 71264 on tree, 11 best solution, best possible 9 (459.40 seconds)
Cbc0010I After 560312 nodes, 71264 on tree, 11 best solution, best possible 9 (460.11 seconds)
Cbc0010I After 561197 nodes, 71265 on tree, 11 best solution, best possible 9 (460.81 seconds)
Cbc0010I After 562122 nodes, 71265 on tree, 11 best solution, best possible 9 (461.51 seconds)
Cbc0010I After 562970 nodes, 71263 on tree, 11 best solution, best possible 9 (462.21 seconds)
Cbc0010I After 563996 nodes, 71265 on tree, 11 best solution, best possible 9 (462.91 seconds)
Cbc0010I After 564865 nodes, 71263 on tree, 11 best solution, best possible 9 (463.61 seconds)
Cbc0010I After 565791 nodes, 71263 on tree, 11 best solution, best possible 9 (464.31 seconds)
Cbc0010I After 566665 nodes, 71264 on tree, 11 best solution, best possible 9 (465.01 seconds)
Cbc0010I After 567910 nodes, 70735 on tree, 11 best solution, best possible 9 (465.71 seconds)
Cbc0010I After 568669 nodes, 70689 on tree, 11 best solution, best possible 9 (466.42 seconds)
Cbc0010I After 569331 nodes, 70904 on tree, 11 best solution, best possible 9 (467.12 seconds)
Cbc0010I After 569897 nodes, 71218 on tree, 11 best solution, best possible 9 (467.82 seconds)
Cbc0010I After 571074 nodes, 70744 on tree, 11 best solution, best possible 9 (468.52 seconds)
Cbc0010I After 571966 nodes, 70659 on tree, 11 best solution, best possible 9 (469.23 seconds)
Cbc0010I After 572636 nodes, 70674 on tree, 11 best solution, best possible 9 (469.93 seconds)
Cbc0010I After 573326 nodes, 70768 on tree, 11 best solution, best possible 9 (470.63 seconds)
Cbc0010I After 574019 nodes, 70928 on tree, 11 best solution, best possible 9 (471.33 seconds)
Cbc0010I After 574770 nodes, 71074 on tree, 11 best solution, best possible 9 (472.03 seconds)
Cbc0010I After 576022 nodes, 70472 on tree, 11 best solution, best possible 9 (472.73 seconds)
Cbc0010I After 577182 nodes, 69904 on tree, 11 best solution, best possible 9 (473.44 seconds)
Cbc0010I After 577840 nodes, 70027 on tree, 11 best solution, best possible 9 (474.14 seconds)
Cbc0010I After 578494 nodes, 70119 on tree, 11 best solution, best possible 9 (474.84 seconds)
Cbc0010I After 579182 nodes, 70201 on tree, 11 best solution, best possible 9 (475.54 seconds)
Cbc0010I After 579875 nodes, 70294 on tree, 11 best solution, best possible 9 (476.24 seconds)
Cbc0010I After 580561 nodes, 70243 on tree, 11 best solution, best possible 9 (476.94 seconds)
Cbc0010I After 581279 nodes, 70306 on tree, 11 best solution, best possible 9 (477.65 seconds)
Cbc0010I After 581831 nodes, 70350 on tree, 11 best solution, best possible 9 (478.35 seconds)
Cbc0010I After 582547 nodes, 70444 on tree, 11 best solution, best possible 9 (479.05 seconds)
Cbc0010I After 583165 nodes, 70490 on tree, 11 best solution, best possible 9 (479.75 seconds)
Cbc0010I After 583776 nodes, 70555 on tree, 11 best solution, best possible 9 (480.45 seconds)
Cbc0010I After 584589 nodes, 70664 on tree, 11 best solution, best possible 9 (481.15 seconds)
Cbc0010I After 585282 nodes, 70836 on tree, 11 best solution, best possible 9 (481.85 seconds)
Cbc0010I After 585885 nodes, 71125 on tree, 11 best solution, best possible 9 (482.56 seconds)
Cbc0010I After 586996 nodes, 70750 on tree, 11 best solution, best possible 9 (483.26 seconds)
Cbc0010I After 587808 nodes, 70759 on tree, 11 best solution, best possible 9 (483.96 seconds)
Cbc0010I After 588578 nodes, 70804 on tree, 11 best solution, best possible 9 (484.66 seconds)
Cbc0010I After 589493 nodes, 70602 on tree, 11 best solution, best possible 9 (485.36 seconds)
Cbc0010I After 590200 nodes, 70673 on tree, 11 best solution, best possible 9 (486.06 seconds)
Cbc0010I After 590840 nodes, 70713 on tree, 11 best solution, best possible 9 (486.76 seconds)
Cbc0010I After 591591 nodes, 71003 on tree, 11 best solution, best possible 9 (487.46 seconds)
Cbc0010I After 592582 nodes, 70920 on tree, 11 best solution, best possible 9 (488.17 seconds)
Cbc0010I After 593653 nodes, 70679 on tree, 11 best solution, best possible 9 (488.87 seconds)
Cbc0010I After 594309 nodes, 70746 on tree, 11 best solution, best possible 9 (489.57 seconds)
Cbc0010I After 595026 nodes, 70789 on tree, 11 best solution, best possible 9 (490.27 seconds)
Cbc0010I After 595681 nodes, 70933 on tree, 11 best solution, best possible 9 (490.97 seconds)
Cbc0010I After 596552 nodes, 70915 on tree, 11 best solution, best possible 9 (491.68 seconds)
Cbc0010I After 597443 nodes, 70689 on tree, 11 best solution, best possible 9 (492.38 seconds)
Cbc0010I After 598170 nodes, 70874 on tree, 11 best solution, best possible 9 (493.08 seconds)
Cbc0010I After 598998 nodes, 70917 on tree, 11 best solution, best possible 9 (493.78 seconds)
Cbc0010I After 599766 nodes, 71001 on tree, 11 best solution, best possible 9 (494.48 seconds)
Cbc0010I After 600622 nodes, 70991 on tree, 11 best solution, best possible 9 (495.18 seconds)
Cbc0010I After 601301 nodes, 71099 on tree, 11 best solution, best possible 9 (495.88 seconds)
Cbc0010I After 602129 nodes, 71343 on tree, 11 best solution, best possible 9 (496.58 seconds)
Cbc0010I After 603230 nodes, 70889 on tree, 11 best solution, best possible 9 (497.29 seconds)
Cbc0010I After 604118 nodes, 70882 on tree, 11 best solution, best possible 9 (497.99 seconds)
Cbc0010I After 604856 nodes, 70938 on tree, 11 best solution, best possible 9 (498.69 seconds)
Cbc0010I After 605596 nodes, 71089 on tree, 11 best solution, best possible 9 (499.39 seconds)
Cbc0010I After 606713 nodes, 70729 on tree, 11 best solution, best possible 9 (500.09 seconds)
Cbc0010I After 607590 nodes, 70716 on tree, 11 best solution, best possible 9 (500.79 seconds)
Cbc0010I After 608444 nodes, 70945 on tree, 11 best solution, best possible 9 (501.49 seconds)
Cbc0010I After 609422 nodes, 70728 on tree, 11 best solution, best possible 9 (502.19 seconds)
Cbc0010I After 610268 nodes, 70809 on tree, 11 best solution, best possible 9 (502.89 seconds)
Cbc0010I After 610966 nodes, 71213 on tree, 11 best solution, best possible 9 (503.59 seconds)
Cbc0010I After 612034 nodes, 70929 on tree, 11 best solution, best possible 9 (504.30 seconds)
Cbc0010I After 612971 nodes, 70637 on tree, 11 best solution, best possible 9 (505.00 seconds)
Cbc0010I After 613718 nodes, 70855 on tree, 11 best solution, best possible 9 (505.70 seconds)
Cbc0010I After 614494 nodes, 70981 on tree, 11 best solution, best possible 9 (506.40 seconds)
Cbc0010I After 615253 nodes, 71239 on tree, 11 best solution, best possible 9 (507.10 seconds)
Cbc0010I After 616329 nodes, 70987 on tree, 11 best solution, best possible 9 (507.80 seconds)
Cbc0010I After 616987 nodes, 71036 on tree, 11 best solution, best possible 9 (508.50 seconds)
Cbc0010I After 617679 nodes, 71240 on tree, 11 best solution, best possible 9 (509.20 seconds)
Cbc0010I After 618634 nodes, 71179 on tree, 11 best solution, best possible 9 (509.91 seconds)
Cbc0010I After 619549 nodes, 71178 on tree, 11 best solution, best possible 9 (510.61 seconds)
Cbc0010I After 620458 nodes, 71184 on tree, 11 best solution, best possible 9 (511.31 seconds)
Cbc0010I After 621210 nodes, 71180 on tree, 11 best solution, best possible 9 (512.01 seconds)
Cbc0010I After 621908 nodes, 71179 on tree, 11 best solution, best possible 9 (512.71 seconds)
Cbc0010I After 622617 nodes, 71179 on tree, 11 best solution, best possible 9 (513.41 seconds)
Cbc0010I After 623283 nodes, 71182 on tree, 11 best solution, best possible 9 (514.12 seconds)
Cbc0010I After 624019 nodes, 71180 on tree, 11 best solution, best possible 9 (514.82 seconds)
Cbc0010I After 624698 nodes, 71180 on tree, 11 best solution, best possible 9 (515.52 seconds)
Cbc0010I After 625355 nodes, 71178 on tree, 11 best solution, best possible 9 (516.22 seconds)
Cbc0010I After 626120 nodes, 71178 on tree, 11 best solution, best possible 9 (516.92 seconds)
Cbc0010I After 626808 nodes, 71179 on tree, 11 best solution, best possible 9 (517.62 seconds)
Cbc0010I After 627535 nodes, 71179 on tree, 11 best solution, best possible 9 (518.32 seconds)
Cbc0010I After 628263 nodes, 71182 on tree, 11 best solution, best possible 9 (519.02 seconds)
Cbc0010I After 628960 nodes, 71179 on tree, 11 best solution, best possible 9 (519.73 seconds)
Cbc0010I After 629687 nodes, 71179 on tree, 11 best solution, best possible 9 (520.43 seconds)
Cbc0010I After 630390 nodes, 71179 on tree, 11 best solution, best possible 9 (521.13 seconds)
Cbc0010I After 631148 nodes, 71178 on tree, 11 best solution, best possible 9 (521.83 seconds)
Cbc0010I After 632142 nodes, 70512 on tree, 11 best solution, best possible 9 (522.53 seconds)
Cbc0010I After 632738 nodes, 70406 on tree, 11 best solution, best possible 9 (523.23 seconds)
Cbc0010I After 633338 nodes, 70405 on tree, 11 best solution, best possible 9 (523.93 seconds)
Cbc0010I After 633766 nodes, 70504 on tree, 11 best solution, best possible 9 (524.64 seconds)
Cbc0010I After 634294 nodes, 70598 on tree, 11 best solution, best possible 9 (525.34 seconds)
Cbc0010I After 634773 nodes, 70841 on tree, 11 best solution, best possible 9 (526.04 seconds)
Cbc0010I After 635277 nodes, 71121 on tree, 11 best solution, best possible 9 (526.75 seconds)
Cbc0010I After 635742 nodes, 71381 on tree, 11 best solution, best possible 9 (527.45 seconds)
Cbc0010I After 636593 nodes, 71123 on tree, 11 best solution, best possible 9 (528.15 seconds)
Cbc0010I After 637294 nodes, 70933 on tree, 11 best solution, best possible 9 (528.85 seconds)
Cbc0010I After 638036 nodes, 71097 on tree, 11 best solution, best possible 9 (529.55 seconds)
Cbc0010I After 639302 nodes, 70544 on tree, 11 best solution, best possible 9 (530.25 seconds)
Cbc0010I After 639934 nodes, 70898 on tree, 11 best solution, best possible 9 (530.95 seconds)
Cbc0010I After 640988 nodes, 70383 on tree, 11 best solution, best possible 9 (531.66 seconds)
Cbc0010I After 641784 nodes, 70569 on tree, 11 best solution, best possible 9.125 (532.36 seconds)
Cbc0010I After 642856 nodes, 70361 on tree, 11 best solution, best possible 9.25 (533.06 seconds)
Cbc0010I After 643902 nodes, 70101 on tree, 11 best solution, best possible 9.25 (533.76 seconds)
Cbc0010I After 644785 nodes, 69979 on tree, 11 best solution, best possible 9.25 (534.46 seconds)
Cbc0010I After 645534 nodes, 69877 on tree, 11 best solution, best possible 9.3333333 (535.17 seconds)
Cbc0010I After 646326 nodes, 69906 on tree, 11 best solution, best possible 9.5 (535.87 seconds)
Cbc0010I After 647164 nodes, 69663 on tree, 11 best solution, best possible 9.5 (536.57 seconds)
Cbc0010I After 648082 nodes, 69372 on tree, 11 best solution, best possible 9.5 (537.27 seconds)
Cbc0010I After 649015 nodes, 69055 on tree, 11 best solution, best possible 9.5 (537.97 seconds)
Cbc0010I After 649803 nodes, 69176 on tree, 11 best solution, best possible 9.5 (538.68 seconds)
Cbc0010I After 650735 nodes, 68968 on tree, 11 best solution, best possible 9.5 (539.38 seconds)
Cbc0010I After 651687 nodes, 68609 on tree, 11 best solution, best possible 9.5 (540.08 seconds)
Cbc0010I After 652703 nodes, 68203 on tree, 11 best solution, best possible 9.5 (540.78 seconds)
Cbc0010I After 653589 nodes, 68192 on tree, 11 best solution, best possible 9.5 (541.48 seconds)
Cbc0010I After 654542 nodes, 67902 on tree, 11 best solution, best possible 9.5 (542.18 seconds)
Cbc0010I After 655585 nodes, 67532 on tree, 11 best solution, best possible 9.5 (542.88 seconds)
Cbc0010I After 656505 nodes, 67289 on tree, 11 best solution, best possible 9.5 (543.58 seconds)
Cbc0010I After 657338 nodes, 67250 on tree, 11 best solution, best possible 9.5 (544.29 seconds)
Cbc0010I After 658004 nodes, 67216 on tree, 11 best solution, best possible 9.5 (544.99 seconds)
Cbc0010I After 658895 nodes, 66971 on tree, 11 best solution, best possible 9.5 (545.69 seconds)
Cbc0010I After 659924 nodes, 66629 on tree, 11 best solution, best possible 9.5 (546.39 seconds)
Cbc0010I After 660874 nodes, 66362 on tree, 11 best solution, best possible 9.5 (547.09 seconds)
Cbc0010I After 661748 nodes, 66323 on tree, 11 best solution, best possible 9.5 (547.79 seconds)
Cbc0010I After 662659 nodes, 66317 on tree, 11 best solution, best possible 9.5 (548.49 seconds)
Cbc0010I After 663639 nodes, 66046 on tree, 11 best solution, best possible 9.5 (549.20 seconds)
Cbc0010I After 664803 nodes, 65560 on tree, 11 best solution, best possible 9.5 (549.90 seconds)
Cbc0010I After 665705 nodes, 65551 on tree, 11 best solution, best possible 9.5 (550.60 seconds)
Cbc0010I After 666633 nodes, 65679 on tree, 11 best solution, best possible 9.5 (551.30 seconds)
Cbc0010I After 667414 nodes, 65999 on tree, 11 best solution, best possible 9.5 (552.00 seconds)
Cbc0010I After 668236 nodes, 66223 on tree, 11 best solution, best possible 9.5 (552.70 seconds)
Cbc0010I After 668933 nodes, 66263 on tree, 11 best solution, best possible 9.5 (553.40 seconds)
Cbc0010I After 669683 nodes, 66352 on tree, 11 best solution, best possible 9.5 (554.10 seconds)
Cbc0010I After 670441 nodes, 66404 on tree, 11 best solution, best possible 9.5 (554.81 seconds)
Cbc0010I After 671162 nodes, 66794 on tree, 11 best solution, best possible 9.5 (555.51 seconds)
Cbc0010I After 671846 nodes, 67182 on tree, 11 best solution, best possible 9.5 (556.21 seconds)
Cbc0010I After 672636 nodes, 67306 on tree, 11 best solution, best possible 9.5 (556.91 seconds)
Cbc0010I After 673422 nodes, 67414 on tree, 11 best solution, best possible 9.5 (557.61 seconds)
Cbc0010I After 674278 nodes, 67524 on tree, 11 best solution, best possible 9.5 (558.31 seconds)
Cbc0010I After 674949 nodes, 67850 on tree, 11 best solution, best possible 9.5 (559.01 seconds)
Cbc0010I After 675587 nodes, 68152 on tree, 11 best solution, best possible 9.5 (559.71 seconds)
Cbc0010I After 676402 nodes, 68217 on tree, 11 best solution, best possible 9.5 (560.41 seconds)
Cbc0010I After 677388 nodes, 67963 on tree, 11 best solution, best possible 9.5 (561.11 seconds)
Cbc0010I After 678203 nodes, 68003 on tree, 11 best solution, best possible 9.5 (561.81 seconds)
Cbc0010I After 678826 nodes, 68307 on tree, 11 best solution, best possible 9.5 (562.52 seconds)
Cbc0010I After 679565 nodes, 68638 on tree, 11 best solution, best possible 9.5 (563.22 seconds)
Cbc0010I After 680362 nodes, 68659 on tree, 11 best solution, best possible 9.5 (563.92 seconds)
Cbc0010I After 681419 nodes, 68309 on tree, 11 best solution, best possible 9.6666667 (564.62 seconds)
Cbc0010I After 682245 nodes, 68297 on tree, 11 best solution, best possible 9.6666667 (565.32 seconds)
Cbc0010I After 682891 nodes, 68475 on tree, 11 best solution, best possible 9.6666667 (566.02 seconds)
Cbc0010I After 683494 nodes, 68729 on tree, 11 best solution, best possible 9.6666667 (566.73 seconds)
Cbc0010I After 684266 nodes, 68913 on tree, 11 best solution, best possible 9.6666667 (567.43 seconds)
Cbc0010I After 685111 nodes, 68887 on tree, 11 best solution, best possible 9.6666667 (568.13 seconds)
Cbc0010I After 686067 nodes, 68898 on tree, 11 best solution, best possible 9.6666667 (568.83 seconds)
Cbc0010I After 686733 nodes, 69085 on tree, 11 best solution, best possible 9.6666667 (569.53 seconds)
Cbc0010I After 687337 nodes, 69397 on tree, 11 best solution, best possible 9.6666667 (570.23 seconds)
Cbc0010I After 687958 nodes, 69745 on tree, 11 best solution, best possible 9.6666667 (570.93 seconds)
Cbc0010I After 688980 nodes, 69582 on tree, 11 best solution, best possible 9.6666667 (571.63 seconds)
Cbc0010I After 689829 nodes, 69571 on tree, 11 best solution, best possible 9.75 (572.34 seconds)
Cbc0010I After 690622 nodes, 69607 on tree, 11 best solution, best possible 9.8 (573.04 seconds)
Cbc0010I After 691263 nodes, 69975 on tree, 11 best solution, best possible 9.8 (573.74 seconds)
Cbc0010I After 691969 nodes, 70391 on tree, 11 best solution, best possible 9.8 (574.44 seconds)
Cbc0010I After 693047 nodes, 69944 on tree, 11 best solution, best possible 9.8 (575.14 seconds)
Cbc0010I After 693873 nodes, 70052 on tree, 11 best solution, best possible 10 (575.84 seconds)
Cbc0010I After 694482 nodes, 70350 on tree, 11 best solution, best possible 10 (576.55 seconds)
Cbc0010I After 695192 nodes, 70650 on tree, 11 best solution, best possible 10 (577.25 seconds)
Cbc0010I After 695826 nodes, 70962 on tree, 11 best solution, best possible 10 (577.95 seconds)
Cbc0010I After 696886 nodes, 70587 on tree, 11 best solution, best possible 10 (578.65 seconds)
Cbc0010I After 697530 nodes, 70790 on tree, 11 best solution, best possible 10 (579.35 seconds)
Cbc0010I After 698454 nodes, 70702 on tree, 11 best solution, best possible 10 (580.05 seconds)
Cbc0010I After 699506 nodes, 70268 on tree, 11 best solution, best possible 10 (580.76 seconds)
Cbc0010I After 700462 nodes, 69884 on tree, 11 best solution, best possible 10 (581.46 seconds)
Cbc0010I After 701297 nodes, 69583 on tree, 11 best solution, best possible 10 (582.16 seconds)
Cbc0010I After 702253 nodes, 69310 on tree, 11 best solution, best possible 10 (582.86 seconds)
Cbc0010I After 703145 nodes, 69039 on tree, 11 best solution, best possible 10 (583.56 seconds)
Cbc0010I After 703942 nodes, 68857 on tree, 11 best solution, best possible 10 (584.26 seconds)
Cbc0010I After 704971 nodes, 68479 on tree, 11 best solution, best possible 10 (584.96 seconds)
Cbc0010I After 705805 nodes, 68230 on tree, 11 best solution, best possible 10 (585.66 seconds)
Cbc0010I After 706716 nodes, 67941 on tree, 11 best solution, best possible 10 (586.37 seconds)
Cbc0010I After 707650 nodes, 67649 on tree, 11 best solution, best possible 10 (587.07 seconds)
Cbc0010I After 708850 nodes, 67027 on tree, 11 best solution, best possible 10 (587.77 seconds)
Cbc0010I After 709731 nodes, 66670 on tree, 11 best solution, best possible 10 (588.47 seconds)
Cbc0010I After 710611 nodes, 66322 on tree, 11 best solution, best possible 10 (589.17 seconds)
Cbc0010I After 711574 nodes, 65959 on tree, 11 best solution, best possible 10 (589.87 seconds)
Cbc0010I After 712513 nodes, 65557 on tree, 11 best solution, best possible 10 (590.58 seconds)
Cbc0010I After 713413 nodes, 65176 on tree, 11 best solution, best possible 10 (591.28 seconds)
Cbc0010I After 714401 nodes, 64829 on tree, 11 best solution, best possible 10 (591.98 seconds)
Cbc0010I After 715265 nodes, 64597 on tree, 11 best solution, best possible 10 (592.68 seconds)
Cbc0010I After 716106 nodes, 64341 on tree, 11 best solution, best possible 10 (593.38 seconds)
Cbc0010I After 717022 nodes, 63966 on tree, 11 best solution, best possible 10 (594.08 seconds)
Cbc0010I After 718010 nodes, 63597 on tree, 11 best solution, best possible 10 (594.78 seconds)
Cbc0010I After 719002 nodes, 63303 on tree, 11 best solution, best possible 10 (595.49 seconds)
Cbc0010I After 719923 nodes, 62959 on tree, 11 best solution, best possible 10 (596.19 seconds)
Cbc0010I After 720974 nodes, 62421 on tree, 11 best solution, best possible 10 (596.89 seconds)
Cbc0010I After 721885 nodes, 62052 on tree, 11 best solution, best possible 10 (597.59 seconds)
Cbc0010I After 722807 nodes, 61651 on tree, 11 best solution, best possible 10 (598.29 seconds)
Cbc0010I After 723691 nodes, 61358 on tree, 11 best solution, best possible 10 (598.99 seconds)
Cbc0010I After 724495 nodes, 61078 on tree, 11 best solution, best possible 10 (599.69 seconds)
Cbc0010I After 725411 nodes, 60707 on tree, 11 best solution, best possible 10 (600.39 seconds)
Cbc0010I After 726291 nodes, 60414 on tree, 11 best solution, best possible 10 (601.10 seconds)
Cbc0010I After 727230 nodes, 60034 on tree, 11 best solution, best possible 10 (601.80 seconds)
Cbc0010I After 728240 nodes, 59585 on tree, 11 best solution, best possible 10 (602.50 seconds)
Cbc0010I After 729254 nodes, 59168 on tree, 11 best solution, best possible 10 (603.20 seconds)
Cbc0010I After 730300 nodes, 58736 on tree, 11 best solution, best possible 10 (603.90 seconds)
Cbc0010I After 731466 nodes, 58219 on tree, 11 best solution, best possible 10 (604.60 seconds)
Cbc0010I After 732536 nodes, 57726 on tree, 11 best solution, best possible 10 (605.30 seconds)
Cbc0010I After 733407 nodes, 57389 on tree, 11 best solution, best possible 10 (606.00 seconds)
